"id","taxon_group","language_iso","kingdom_taxon","kingdom_taxa_taxon_list_id","order_taxon","order_taxa_taxon_list_id","family_taxon","family_taxa_taxon_list_id","parent_id","taxonomic_sort_order","taxon","authority","taxon_rank","taxon_rank_sort_order","preferred","preferred_taxon","preferred_authority","default_common_name","freshwater_flag","non_native_flag"
134613,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Yponomeutidae",12896,150374,NULL,"Paraswammerdamia spiniella","(Hübner, 1809)","Species",300,False,"Paraswammerdamia albicapitella","(Scharfenberg, 1805)","White-headed Ermel",False,False
297674,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Yponomeutidae",12896,150374,NULL,"Paraswammerdamia spiniella","Hubner","Species",300,False,"Paraswammerdamia albicapitella","(Scharfenberg, 1805)","White-headed Ermel",False,False
134612,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Yponomeutidae",12896,150374,NULL,"Paraswammerdamia albicapitella","(Scharfenberg, 1805)","Species",300,True,"Paraswammerdamia albicapitella","(Scharfenberg, 1805)","White-headed Ermel",False,False
414212,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Yponomeutidae",12896,150374,NULL,"Paraswammerdamia spiniella","(Hübner, [1809])","Species",300,False,"Paraswammerdamia albicapitella","(Scharfenberg, 1805)","White-headed Ermel",False,False
401265,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Yponomeutidae",12896,150374,NULL,"Paraswammerdamia pruni","(Stainton, 1859)","Species",300,False,"Paraswammerdamia albicapitella","(Scharfenberg, 1805)","White-headed Ermel",False,False
412848,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Yponomeutidae",12896,150374,NULL,"Paraswammerdamia caesiella","(Hübner, [1813]) homonym","Species",300,False,"Paraswammerdamia albicapitella","(Scharfenberg, 1805)","White-headed Ermel",False,False
156137,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Yponomeutidae",12896,150374,NULL,"Paraswammerdamia lutarea","(Haworth, 1828)","Species",300,False,"Paraswammerdamia nebulella","(Goeze, 1783)","Hawthorn Ermel",False,False
156139,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Yponomeutidae",12896,150374,NULL,"Tinea nebulella nomen dubium","Goeze, 1783","Species",300,False,"Paraswammerdamia nebulella","(Goeze, 1783)","Hawthorn Ermel",False,False
398844,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Yponomeutidae",12896,150374,NULL,"Paraswammerdamia nebulella","(Goeze, 1783)","Species",300,True,"Paraswammerdamia nebulella","(Goeze, 1783)","Hawthorn Ermel",False,False
157039,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Crambidae",291555,147996,NULL,"Microstega pandalis","Hubner","Species",300,False,"Paratalanta pandalis","(Hübner, [1825])","Bordered Pearl",False,False
157038,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Crambidae",291555,147996,NULL,"Paratalanta pandalis","(Hübner, 1825)","Species",300,False,"Paratalanta pandalis","(Hübner, [1825])","Bordered Pearl",False,False
393687,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Crambidae",291555,147996,NULL,"Paratalanta pandalis","(Hübner, [1825])","Species",300,True,"Paratalanta pandalis","(Hübner, [1825])","Bordered Pearl",False,False
214219,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Gracillariidae",63508,97756,NULL,"Parornix alpicola","Wocke","Species",300,False,"Parornix alpicola","(Wocke, 1877)",NULL,False,False
398702,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Gracillariidae",63508,97756,NULL,"Parornix alpicola","(Wocke, 1877)","Species",300,True,"Parornix alpicola","(Wocke, 1877)",NULL,False,False
214218,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Gracillariidae",63508,97756,NULL,"Parornix alpicola","(Wocke, 1876)","Species",300,False,"Parornix alpicola","(Wocke, 1877)",NULL,False,False
11667,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Gracillariidae",63508,97756,NULL,"Parornix anglicella","Stainton","Species",300,False,"Parornix anglicella","(Stainton, 1850)","Hawthorn Slender",False,False
11666,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Gracillariidae",63508,97756,NULL,"Parornix anglicella","(Stainton, 1850)","Species",300,True,"Parornix anglicella","(Stainton, 1850)","Hawthorn Slender",False,False
427802,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Gracillariidae",63508,97756,NULL,"Parornix atripalpella","Wahlström, 1979","Species",300,True,"Parornix atripalpella","Wahlström, 1979",NULL,False,False
51088,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Gracillariidae",63508,97756,NULL,"Parornix betulae","Stainton","Species",300,False,"Parornix betulae","(Stainton, 1854)","Brown Birch Slender",False,False
51087,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Gracillariidae",63508,97756,NULL,"Parornix betulae","(Stainton, 1854)","Species",300,True,"Parornix betulae","(Stainton, 1854)","Brown Birch Slender",False,False
97673,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Gracillariidae",63508,97756,NULL,"Parornix carpinella","(Frey)","Species",300,False,"Parornix carpinella","(Frey, 1863)","Hornbeam Slender",False,False
97672,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Gracillariidae",63508,97756,NULL,"Parornix carpinella","(Frey, 1863)","Species",300,True,"Parornix carpinella","(Frey, 1863)","Hornbeam Slender",False,False
173766,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Gracillariidae",63508,97756,NULL,"Parornix devoniella","Stainton","Species",300,False,"Parornix devoniella","(Stainton, 1850)","Hazel Slender",False,False
416484,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Gracillariidae",63508,97756,NULL,"Parornix avellanella","(Stainton, 1854)","Species",300,False,"Parornix devoniella","(Stainton, 1850)","Hazel Slender",False,False
173765,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Gracillariidae",63508,97756,NULL,"Parornix devoniella","(Stainton, 1850)","Species",300,True,"Parornix devoniella","(Stainton, 1850)","Hazel Slender",False,False
165029,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Gracillariidae",63508,97756,NULL,"Parornix fagivora","Frey","Species",300,False,"Parornix fagivora","(Frey, 1861)","Beech Slender",False,False
165028,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Gracillariidae",63508,97756,NULL,"Parornix fagivora","(Frey, 1861)","Species",300,True,"Parornix fagivora","(Frey, 1861)","Beech Slender",False,False
173395,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Gracillariidae",63508,97756,NULL,"Parornix finitimella","Zell.","Species",300,False,"Parornix finitimella","(Zeller, 1850)","Pointed Slender",False,False
173394,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Gracillariidae",63508,97756,NULL,"Parornix finitimella","(Zeller, 1850)","Species",300,True,"Parornix finitimella","(Zeller, 1850)","Pointed Slender",False,False
252255,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Gracillariidae",63508,97756,NULL,"Parornix loganella","Stainton","Species",300,False,"Parornix loganella","(Stainton, 1848)","Northern Slender",False,False
252254,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Gracillariidae",63508,97756,NULL,"Parornix loganella","(Stainton, 1848)","Species",300,True,"Parornix loganella","(Stainton, 1848)","Northern Slender",False,False
90232,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Gracillariidae",63508,97756,NULL,"Parornix scoticella","Stainton","Species",300,False,"Parornix scoticella","(Stainton, 1850)","Rowan Slender",False,False
90231,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Gracillariidae",63508,97756,NULL,"Parornix scoticella","(Stainton, 1850)","Species",300,True,"Parornix scoticella","(Stainton, 1850)","Rowan Slender",False,False
173515,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Gracillariidae",63508,97756,NULL,"Deltaornix torquillella","(Zeller, 1850)","Species",300,False,"Parornix torquillella","(Zeller, 1850)","Blackthorn Slender",False,False
173516,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Gracillariidae",63508,97756,NULL,"Parornix torquillella","(Zeller, 1850)","Species",300,True,"Parornix torquillella","(Zeller, 1850)","Blackthorn Slender",False,False
56422,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Crambidae",291555,255173,NULL,"Pediasia fascelinella","(Hübner, 1813)","Species",300,False,"Pediasia fascelinella","(Hübner, [1813])","Banded Grass-veneer",False,False
164877,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Crambidae",291555,255173,NULL,"Pediasia aridella","(Thunberg, 1788)","Species",300,True,"Pediasia aridella","(Thunberg, 1788)","Salt-marsh Grass-veneer",False,False
164878,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Crambidae",291555,255173,NULL,"Pediasia salinellus","(Tutt, 1887)","Species",300,False,"Pediasia aridella","(Thunberg, 1788)","Salt-marsh Grass-veneer",False,False
196512,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Crambidae",291555,255173,NULL,"Pediasia contaminella","Hubner","Species",300,False,"Pediasia contaminella","(Hübner, 1796)","Waste Grass-veneer",False,False
196511,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Crambidae",291555,255173,NULL,"Pediasia contaminella","(Hübner, 1796)","Species",300,True,"Pediasia contaminella","(Hübner, 1796)","Waste Grass-veneer",False,False
396915,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Crambidae",291555,255173,NULL,"Pediasia fascelinella","(Hübner, [1813])","Species",300,True,"Pediasia fascelinella","(Hübner, [1813])","Banded Grass-veneer",False,False
56423,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Crambidae",291555,255173,NULL,"Pediasia fascelinella","(Hubner, 1813)","Species",300,False,"Pediasia fascelinella","(Hübner, [1813])","Banded Grass-veneer",False,False
242662,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Tortricidae",231318,91880,NULL,"Pelochrista caecimaculana","(Hübner, 1799)","Species",300,False,"Pelochrista caecimaculana","(Hübner, [1799])","Chalk-hill Bell",False,False
242663,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Tortricidae",231318,91880,NULL,"Pelochrista caecimaculana","Hubner","Species",300,False,"Pelochrista caecimaculana","(Hübner, [1799])","Chalk-hill Bell",False,False
396310,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Tortricidae",231318,91880,NULL,"Pelochrista caecimaculana","(Hübner, [1799])","Species",300,True,"Pelochrista caecimaculana","(Hübner, [1799])","Chalk-hill Bell",False,False
394767,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Pyralidae",111775,394066,NULL,"Pempelia palumbella","([Denis & Schiffermüller], 1775)","Species",300,True,"Pempelia palumbella","([Denis & Schiffermüller], 1775)","Heather Knot-horn",False,False
58173,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Pyralidae",111775,394066,NULL,"Pempelia palumbella","Denis & Schiffermuller","Species",300,False,"Pempelia palumbella","([Denis & Schiffermüller], 1775)","Heather Knot-horn",False,False
58172,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Pyralidae",111775,394066,NULL,"Oncocera palumbella","Denis & Schiffermuller","Species",300,False,"Pempelia palumbella","([Denis & Schiffermüller], 1775)","Heather Knot-horn",False,False
58171,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Pyralidae",111775,394066,NULL,"Pempelia palumbella","(Denis & Schiffermüller, 1775)","Species",300,False,"Pempelia palumbella","([Denis & Schiffermüller], 1775)","Heather Knot-horn",False,False
399925,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Pyralidae",111775,33407,NULL,"Pempeliella ornatella","([Denis & Schiffermüller], 1775)","Species",300,True,"Pempeliella ornatella","([Denis & Schiffermüller], 1775)","Ornate Knot-horn",False,False
190098,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Pyralidae",111775,33407,NULL,"Pempeliella ornatella","(D. & S., 1775)","Species",300,False,"Pempeliella ornatella","([Denis & Schiffermüller], 1775)","Ornate Knot-horn",False,False
190097,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Pyralidae",111775,33407,NULL,"Pempeliella ornatella","(Denis & Schiffermüller, 1775)","Species",300,False,"Pempeliella ornatella","([Denis & Schiffermüller], 1775)","Ornate Knot-horn",False,False
412220,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Pyralidae",111775,33407,NULL,"Pempeliella diluta","sensu auctt. nec (Haworth, 1811)","Species",300,False,"Pempeliella ornatella","([Denis & Schiffermüller], 1775)","Ornate Knot-horn",False,False
288679,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,166461,NULL,"Peribatodes umbraria","(Hübner, 1809)","Species",300,False,"Peribatodes umbraria","(Hübner, [1809])","Olive-tree Beauty",False,False
393958,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,166461,NULL,"Peribatodes umbraria","(Hübner, [1809])","Species",300,True,"Peribatodes umbraria","(Hübner, [1809])","Olive-tree Beauty",False,False
394592,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Tortricidae",231318,247887,NULL,"Periclepsis cinctana","([Denis & Schiffermüller], 1775)","Species",300,True,"Periclepsis cinctana","([Denis & Schiffermüller], 1775)","Dover Twist",False,False
57986,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,397298,NULL,"Periphanes delphinii","(Linnaeus, 1758)","Species",300,True,"Periphanes delphinii","(Linnaeus, 1758)","Pease Blossom",False,False
396592,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Elachistidae",179546,94503,NULL,"Perittia farinella","(Thunberg, 1794)","Species",300,True,"Perittia farinella","(Thunberg, 1794)","Dover Dwarf",False,False
66318,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Elachistidae",179546,94503,NULL,"Mendesia farinella","(Thunberg, 1794)","Species",300,False,"Perittia farinella","(Thunberg, 1794)","Dover Dwarf",False,False
66319,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Elachistidae",179546,94503,NULL,"Mendesia farinella","Thunberg","Species",300,False,"Perittia farinella","(Thunberg, 1794)","Dover Dwarf",False,False
29422,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,113199,NULL,"Perizoma albulata subsp. albulata","(Denis & Schiff., 1775)","Subspecies",320,False,"Perizoma albulata albulata","([Denis & Schiffermüller], 1775)","Grass Rivulet",False,False
216922,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,85896,NULL,"Perizoma blandiata subsp. blandiata","(Denis & Schiff., 1775)","Subspecies",320,False,"Perizoma blandiata blandiata","([Denis & Schiffermüller], 1775)","Pretty Pinion",False,False
401636,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,85896,NULL,"Perizoma blandiata blandiata","([Denis & Schiffermüller], 1775)","Subspecies",320,True,"Perizoma blandiata blandiata","([Denis & Schiffermüller], 1775)","Pretty Pinion",False,False
404538,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,85896,NULL,"Perizoma adaequata","(Borkhausen, 1794)","Species",300,False,"Perizoma blandiata blandiata","([Denis & Schiffermüller], 1775)","Pretty Pinion",False,False
216921,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,85896,NULL,"Perizoma blandiata subsp. blandiata","(Denis & Schiffermüller, 1775)","Subspecies",320,False,"Perizoma blandiata blandiata","([Denis & Schiffermüller], 1775)","Pretty Pinion",False,False
412492,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,251591,NULL,"Perizoma minorata ericetata","(Stephens, 1831)","Subspecies",320,True,"Perizoma minorata ericetata","(Stephens, 1831)","Heath Rivulet",False,False
82390,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,251591,NULL,"Perizoma minorata subsp. ericetata","(Stephens, 1831)","Subspecies",320,False,"Perizoma minorata ericetata","(Stephens, 1831)","Heath Rivulet",False,False
405541,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,251591,NULL,"Perizoma minorata minorata","(Treitschke, 1828)","Subspecies",320,True,"Perizoma minorata minorata","(Treitschke, 1828)",NULL,False,False
412367,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,251591,NULL,"Perizoma ericetaria","(Doubleday, [1849])","Species",300,False,"Perizoma minorata minorata","(Treitschke, 1828)",NULL,False,False
156812,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,251591,NULL,"Perizoma minorata subsp. minorata","(Treitschke, 1828)","Subspecies",320,False,"Perizoma minorata minorata","(Treitschke, 1828)",NULL,False,False
57764,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Tortricidae",231318,156975,NULL,"Phalonidia curvistrigana","(Stainton)","Species",300,False,"Phalonidia curvistrigana","(Stainton, 1859)","Golden-rod Conch",False,False
57763,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Tortricidae",231318,156975,NULL,"Phalonidia curvistrigana","(Stainton, 1859)","Species",300,True,"Phalonidia curvistrigana","(Stainton, 1859)","Golden-rod Conch",False,False
